,Actor,Text,Class,Matt,Trevis,Talesin,Marisha,Orion,Lora,Liam,Sam,Zack,Nongaming,Metagaming,Gaming
4012,МАРИША,"Самое время вспомнить наш благотворительный фонд, 826 LA.",0,0,0,0,1,0,0,0,0,0,1,0,0
4013,СЭМ,Не сейчас.,0,0,0,0,0,0,0,0,1,0,1,0,0
4014,СЭМ,Не жертвуйте сейчас.,0,0,0,0,0,0,0,0,1,0,1,0,0
4015,СЭМ,На следующей неделе.,0,0,0,0,0,0,0,0,1,0,1,0,0
4016,МЭТТ,Вы можете туда пожертвовать на следующей неделе.,0,1,0,0,0,0,0,0,0,0,1,0,0
4017,МЭТТ,"Хорошо, ход Тибериуса окончен.",1,1,0,0,0,0,0,0,0,0,0,1,0
4018,МЭТТ,Хочешь ли ты куда-нибудь передвинуться или отстаёшься на месте?,1,1,0,0,0,0,0,0,0,0,0,1,0
4019,ОРИОН,Я останусь на месте.,2,0,0,0,0,1,0,0,0,0,0,0,1
4020,МЭТТ,Хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
4021,МЭТТ,"Грог, твой ход.",1,1,0,0,0,0,0,0,0,0,0,1,0
4022,ТРЭВИС,Дамы вперёд.,1,0,1,0,0,0,0,0,0,0,0,1,0
4023,ЛОРА,О!,1,0,0,0,0,0,1,0,0,0,0,1,0
4024,ЛОРА,О!,1,0,0,0,0,0,1,0,0,0,0,1,0
4025,ЛОРА,Я!,1,0,0,0,0,0,1,0,0,0,0,1,0
4026,ЛОРА,"Окей, я буду стрелять --",2,0,0,0,0,0,1,0,0,0,0,0,1
4027,ЛОРА,"о боже, я не ожидала, что так скоро буду ходить.",1,0,0,0,0,0,1,0,0,0,0,1,0
4028,МЭТТ,"Что ты выбросила на скрытность, кстати?",1,1,0,0,0,0,0,0,0,0,0,1,0
4029,ЛОРА,Что?,1,0,0,0,0,0,1,0,0,0,0,1,0
4030,МЭТТ,"Что ты выбросила на скрытность, кстати?",1,1,0,0,0,0,0,0,0,0,0,1,0
4031,ЛОРА,Я выбросила 20 на скрытность!,1,0,0,0,0,0,1,0,0,0,0,1,0
4032,МЭТТ,"Тогда да, он не знает, что ты там.",1,1,0,0,0,0,0,0,0,0,0,1,0
4033,ЛОРА,Отлично!,1,0,0,0,0,0,1,0,0,0,0,1,0
4034,МЭТТ,"Он видит только медведя, который (рёв медведя).",2,1,0,0,0,0,0,0,0,0,0,0,1
4035,ЛОРА,Окей.,1,0,0,0,0,0,1,0,0,0,0,1,0
4036,ЛОРА,"Тринкет зависнет там, потому что Я не хочу, чтобы --",2,0,0,0,0,0,1,0,0,0,0,0,1
4037,ЛОРА,"ну, ты знаешь.",2,0,0,0,0,0,1,0,0,0,0,0,1
4038,ЛОРА,Я тогда использую Призыв града снарядов --,2,0,0,0,0,0,1,0,0,0,0,0,1
4039,ЛОРА,"Нет, я просто выстрелю по нему дважды.",2,0,0,0,0,0,1,0,0,0,0,0,1
4040,МЭТТ,"Хорошо, давай!",1,1,0,0,0,0,0,0,0,0,0,1,0
4041,ЛОРА,Хорошо.,1,0,0,0,0,0,1,0,0,0,0,1,0
4042,МЭТТ,"Раз стрела, два стрела --",1,1,0,0,0,0,0,0,0,0,0,1,0
4043,МЭТТ,(звуки стрел) в стиле Леголаса.,2,1,0,0,0,0,0,0,0,0,0,0,1
4044,ЛОРА,Я выстрелю в него через огненную штуковину.,2,0,0,0,0,0,1,0,0,0,0,0,1
4045,МЭТТ,"Хорошо, ты используешь тетиву.",2,1,0,0,0,0,0,0,0,0,0,0,1
4046,ЛОРА,"Пламенную тетиву, спасибо, Тибериус!",2,0,0,0,0,0,1,0,0,0,0,0,1
4047,МЭТТ,Которую он придумал и сделал!,2,1,0,0,0,0,0,0,0,0,0,0,1
4048,МЭТТ,"Хорошо, ты натягиваешь вторую стрелу и закрепляешь её.",2,1,0,0,0,0,0,0,0,0,0,0,1
4049,МЭТТ,"Ты спускаешь тетиву, стрела загорается и рассекает воздух по дуге.",2,1,0,0,0,0,0,0,0,0,0,0,1
4050,ЛОРА,Хорошо.,1,0,0,0,0,0,1,0,0,0,0,1,0
4051,МЭТТ,Сколько ты выбросила на попадание?,1,1,0,0,0,0,0,0,0,0,0,1,0
4052,ЛОРА,21?,1,0,0,0,0,0,1,0,0,0,0,1,0
4053,МЭТТ,21 попадает!,1,1,0,0,0,0,0,0,0,0,0,1,0
4054,ЛОРА,Отлично.,1,0,0,0,0,0,1,0,0,0,0,1,0
4055,ЛОРА,"О, подожди, это --",1,0,0,0,0,0,1,0,0,0,0,1,0
4056,ЛОРА,Четыре плюс семь будет 11.,1,0,0,0,0,0,1,0,0,0,0,1,0
4057,СЭМ,Не забывай про вдохновение!,1,0,0,0,0,0,0,0,1,0,0,1,0
4058,МЭТТ,Вдохновение – это на попадание.,1,1,0,0,0,0,0,0,0,0,0,1,0
4059,СЭМ,"О, ладно.",1,0,0,0,0,0,0,0,1,0,0,1,0
4060,ЛОРА,11.,1,0,0,0,0,0,1,0,0,0,0,1,0
4061,МЭТТ,"Значит, 11 единиц урона.",1,1,0,0,0,0,0,0,0,0,0,1,0
4062,ЛОРА,"Это первая, плюс с Пламенной тетивой я могу из любой стрелы сделать горящую стрелу и нанести ещё к10 урона огнём.",1,0,0,0,0,0,1,0,0,0,0,1,0
4063,МЭТТ,Прекрасно.,1,1,0,0,0,0,0,0,0,0,0,1,0
4064,ЛОРА,И сейчас я брошу на этот урон.,1,0,0,0,0,0,1,0,0,0,0,1,0
4065,МЭТТ,Вперёд.,1,1,0,0,0,0,0,0,0,0,0,1,0
4066,ЛОРА,Вот эта кость.,1,0,0,0,0,0,1,0,0,0,0,1,0
4067,ЛОРА,И это семь!,1,0,0,0,0,0,1,0,0,0,0,1,0
4068,МЭТТ,"Значит, ещё семь, всего 18 единиц урона, и эта стрела (дребезжание) попадает ей в бок.",1,1,0,0,0,0,0,0,0,0,0,1,0
4069,МЭТТ,Одна из змеиных голов отшатывается от боли.,2,1,0,0,0,0,0,0,0,0,0,0,1
4070,ЛОРА,Да!,2,0,0,0,0,0,1,0,0,0,0,0,1
4071,ЛОРА,"Вот так тебе, нага!",2,0,0,0,0,0,1,0,0,0,0,0,1
4072,МЭТТ,"Она начинает хвататься за то место, откуда теперь торчит стрела, пытается отломить её.",2,1,0,0,0,0,0,0,0,0,0,0,1
4073,ЛОРА,И я брошу ещё раз!,1,0,0,0,0,0,1,0,0,0,0,1,0
4074,ЛОРА,24!,1,0,0,0,0,0,1,0,0,0,0,1,0
4075,МЭТТ,"Попадает, бросай на урон.",1,1,0,0,0,0,0,0,0,0,0,1,0
4076,ЛОРА,"Отлично, восемь.",1,0,0,0,0,0,1,0,0,0,0,1,0
4077,МЭТТ,"Грог, готовься.",1,1,0,0,0,0,0,0,0,0,0,1,0
4078,ТРЭВИС,Я готов!,1,0,1,0,0,0,0,0,0,0,0,1,0
4079,ЛОРА,Семь плюс семь – 14!,1,0,0,0,0,0,1,0,0,0,0,1,0
4080,МЭТТ,"14 единиц урона, отлично.",1,1,0,0,0,0,0,0,0,0,0,1,0
4081,МЭТТ,Обе стрелы (свист стрел) вонзаются в тело.,2,1,0,0,0,0,0,0,0,0,0,0,1
4082,МЭТТ,"Они определённо пробивают чешую, но не слишком глубоко проникают в тело; это точно крепкое существо.",2,1,0,0,0,0,0,0,0,0,0,0,1
4083,МЭТТ,"Грог, твой ход!",1,1,0,0,0,0,0,0,0,0,0,1,0
4084,ТРЭВИС,"Так, я хочу обежать этот валун с другой стороны, в ярости, брызжа слюной!",2,0,1,0,0,0,0,0,0,0,0,0,1
4085,ТРЭВИС,"И я хочу использовать Цепь возврата, которую тоже изготовил Тибериус, прикрепить её к рукояти секиры и метнуть её оттуда, где я сейчас, в эту змею.",2,0,1,0,0,0,0,0,0,0,0,0,1
4086,МЭТТ,Окей.,1,1,0,0,0,0,0,0,0,0,0,1,0
4087,ОРИОН,Да!,1,0,0,0,0,1,0,0,0,0,0,1,0
4088,МЭТТ,"Он оббегает камень, тянется за спину, хватает двуручную секиру и швыряет её вперёд.",2,1,0,0,0,0,0,0,0,0,0,0,1
4089,МЭТТ,Обмотанная вокруг запястья цепь связывает её с тобой.,2,1,0,0,0,0,0,0,0,0,0,0,1
4090,МЭТТ,Бросай на атаку.,1,1,0,0,0,0,0,0,0,0,0,1,0
4091,ТРЭВИС,"Восемь, девять ...",1,0,1,0,0,0,0,0,0,0,0,1,0
4092,ТРЭВИС,17!,1,0,1,0,0,0,0,0,0,0,0,1,0
4093,МЭТТ,17?,1,1,0,0,0,0,0,0,0,0,0,1,0
4094,МЭТТ,Едва попадает!,1,1,0,0,0,0,0,0,0,0,0,1,0
4095,ТРЭВИС,"Отлично, класс.",1,0,1,0,0,0,0,0,0,0,0,1,0
4096,ТРЭВИС,Это ...,1,0,1,0,0,0,0,0,0,0,0,1,0
4097,ТРЭВИС,15.,1,0,1,0,0,0,0,0,0,0,0,1,0
4098,МЭТТ,15 единиц урона.,1,1,0,0,0,0,0,0,0,0,0,1,0
4099,МЭТТ,Секира глубоко врубается в туловище.,2,1,0,0,0,0,0,0,0,0,0,0,1
4100,ЛОРА,Ох!,1,0,0,0,0,0,1,0,0,0,0,1,0
4101,ЛОРА,Я не использовала Метку охотника.,1,0,0,0,0,0,1,0,0,0,0,1,0
4102,МЭТТ,Брось на урон от Метки охотника сейчас.,1,1,0,0,0,0,0,0,0,0,0,1,0
4103,ЛОРА,Спасибо.,1,0,0,0,0,0,1,0,0,0,0,1,0
4104,ЛОРА,"Спасибо, чат!",0,0,0,0,0,0,1,0,0,0,1,0,0
4105,ЛОРА,Шесть!,1,0,0,0,0,0,1,0,0,0,0,1,0
4106,МЭТТ,Шесть?,1,1,0,0,0,0,0,0,0,0,0,1,0
4107,МЭТТ,Прекрасно.,1,1,0,0,0,0,0,0,0,0,0,1,0
4108,МЭТТ,Шесть единиц урона.,1,1,0,0,0,0,0,0,0,0,0,1,0
4109,МЭТТ,Ладно.,1,1,0,0,0,0,0,0,0,0,0,1,0
4110,ТРЭВИС,"Здесь написано: ""Нужна проверка атлетики, чтобы вернуть оружие, сложность – 12"".",1,0,1,0,0,0,0,0,0,0,0,1,0
4111,МЭТТ,"Так, бросай на проверку атлетики.",1,1,0,0,0,0,0,0,0,0,0,1,0
4112,ТРЭВИС,12.,1,0,1,0,0,0,0,0,0,0,0,1,0
4113,МЭТТ,Брось к20.,1,1,0,0,0,0,0,0,0,0,0,1,0
4114,ТРЭВИС,"А, к20.",1,0,1,0,0,0,0,0,0,0,0,1,0
4115,МЭТТ,Это сложность 12.,1,1,0,0,0,0,0,0,0,0,0,1,0
4116,ТРЭВИС,Чтоб тебя.,1,0,1,0,0,0,0,0,0,0,0,1,0
4117,ТРЭВИС,Пять.,1,0,1,0,0,0,0,0,0,0,0,1,0
4118,МЭТТ,Плюс?,1,1,0,0,0,0,0,0,0,0,0,1,0
4119,ТРЭВИС,Плюс что?,1,0,1,0,0,0,0,0,0,0,0,1,0
4120,ТРЭВИС,Плюс --,1,0,1,0,0,0,0,0,0,0,0,1,0
4121,МЭТТ,Плюс атлетика!,1,1,0,0,0,0,0,0,0,0,0,1,0
4122,ТРЭВИС,О!,1,0,1,0,0,0,0,0,0,0,0,1,0
4123,ТРЭВИС,Должно быть неплохо.,1,0,1,0,0,0,0,0,0,0,0,1,0
4124,ТРЭВИС,Семь.,1,0,1,0,0,0,0,0,0,0,0,1,0
4125,ТРЭВИС,12!,1,0,1,0,0,0,0,0,0,0,0,1,0
4126,МЭТТ,Сложность как раз 12!,1,1,0,0,0,0,0,0,0,0,0,1,0
4127,ТРЭВИС,(смеётся),0,0,1,0,0,0,0,0,0,0,1,0,0
4128,МЭТТ,"Ты тянешь за цепь и при этом чувствуешь сопротивление, лезвие застряло в теле, но потом (""Вжух!"") летит обратно, и ты еле-еле ловишь его.",2,1,0,0,0,0,0,0,0,0,0,0,1
4129,ТРЭВИС,(нервный смех) Охренеть!,2,0,1,0,0,0,0,0,0,0,0,0,1
4130,МАРИША,"Мне нравится, как ты радуешься!",1,0,0,0,1,0,0,0,0,0,0,1,0
4131,ТРЭВИС,Я так и хотел!,1,0,1,0,0,0,0,0,0,0,0,1,0
4132,ТРЭВИС,"Я так и хотел, разумеется.",1,0,1,0,0,0,0,0,0,0,0,1,0
4133,МЭТТ,Теперь её ход.,1,1,0,0,0,0,0,0,0,0,0,1,0
4134,СЭМ,О боже.,1,0,0,0,0,0,0,0,1,0,0,1,0
4135,ЛОРА,О нет!,1,0,0,0,0,0,1,0,0,0,0,1,0
4136,МЭТТ,(свист),1,1,0,0,0,0,0,0,0,0,0,1,0
4137,ЛОРА,О нет!,1,0,0,0,0,0,1,0,0,0,0,1,0
4138,ТРЭВИС,"Да, да, давай!",1,0,1,0,0,0,0,0,0,0,0,1,0
4139,СЭМ,Что?,1,0,0,0,0,0,0,0,1,0,0,1,0
4140,СЭМ,Почему я?,1,0,0,0,0,0,0,0,1,0,0,1,0
4141,СЭМ,"А, это не я.",1,0,0,0,0,0,0,0,1,0,0,1,0
4142,МЭТТ,"Несмотря на размер, она движется с молниеносной быстротой, слишком быстро для такого огромного тела.",2,1,0,0,0,0,0,0,0,0,0,0,1
4143,МЭТТ,Она заходит в тыл Килет и Тибериусу и атакует всеми своими пятью головами.,2,1,0,0,0,0,0,0,0,0,0,0,1
4144,МЭТТ,"Двумя по Тибериусу, тремя по Килет.",2,1,0,0,0,0,0,0,0,0,0,0,1
4145,МЭТТ,"Помните, у вас Каменная кожа, так что, по-моему, у вас сопротивление урону, так?",1,1,0,0,0,0,0,0,0,0,0,1,0
4146,ОРИОН,"О, да, точно.",1,0,0,0,0,1,0,0,0,0,0,1,0
4147,МЭТТ,Отлично.,1,1,0,0,0,0,0,0,0,0,0,1,0
4148,МЭТТ,Итак.,1,1,0,0,0,0,0,0,0,0,0,1,0
4149,МЭТТ,Против Килет – чистая 20.,1,1,0,0,0,0,0,0,0,0,0,1,0
4150,МЭТТ,ВСЕ: О нет!,1,1,0,0,0,0,0,0,0,0,0,1,0
4151,МЭТТ,"Это 12 плюс семь, то есть, 19 на попадание.",1,1,0,0,0,0,0,0,0,0,0,1,0
4152,МАРИША,Ага.,1,0,0,0,1,0,0,0,0,0,0,1,0
4153,МЭТТ,И снова чистая 20.,1,1,0,0,0,0,0,0,0,0,0,1,0
4154,МАРИША,Какого чёрта!,1,0,0,0,1,0,0,0,0,0,0,1,0
4155,МЭТТ,"Итак, два критических и простое попадание по тебе --",1,1,0,0,0,0,0,0,0,0,0,1,0
4156,ТРЭВИС,Да что за хрень?,1,0,1,0,0,0,0,0,0,0,0,1,0
4157,МЭТТ,"И по Тибериусу, 22 на попадание и 13 на попадание.",1,1,0,0,0,0,0,0,0,0,0,1,0
4158,ОРИОН,"Одна попадает, одна нет.",1,0,0,0,0,1,0,0,0,0,0,1,0
4159,МЭТТ,"Окей, ладно.",1,1,0,0,0,0,0,0,0,0,0,1,0
4160,МЭТТ,"Значит, против Килет, ты получаешь ...",1,1,0,0,0,0,0,0,0,0,0,1,0
4161,МАРИША,"Хорошо, что я скастовала Каменную кожу.",1,0,0,0,1,0,0,0,0,0,0,1,0
4162,МЭТТ,Ещё бы.,1,1,0,0,0,0,0,0,0,0,0,1,0
4163,МЭТТ,Ты получаешь половину урона от них.,1,1,0,0,0,0,0,0,0,0,0,1,0
4164,МЭТТ,Это хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
4165,МАРИША,Ага.,1,0,0,0,1,0,0,0,0,0,0,1,0
4166,МЭТТ,"Так, посмотрим ...",1,1,0,0,0,0,0,0,0,0,0,1,0
4167,МЭТТ,"Два плюс четыре, это шесть, пополам, ты получаешь три единицы урона.",1,1,0,0,0,0,0,0,0,0,0,1,0
4168,МЭТТ,"О, простите, три умножается на два, потому что критическое попадание.",1,1,0,0,0,0,0,0,0,0,0,1,0
4169,МЭТТ,Так что ты получаешь шесть единиц урона от первого удара.,1,1,0,0,0,0,0,0,0,0,0,1,0
4170,ЛОРА,Это ничего!,1,0,0,0,0,0,1,0,0,0,0,1,0
4171,ЛОРА,Шесть единиц урона.,1,0,0,0,0,0,1,0,0,0,0,1,0
4172,МЭТТ,Неплохо.,1,1,0,0,0,0,0,0,0,0,0,1,0
4173,МЭТТ,Ты получаешь семь единиц урона от второго удара и ещё шесть урона от третьего удара.,1,1,0,0,0,0,0,0,0,0,0,1,0
4174,МЭТТ,"А вообще должно быть шесть, четыре и шесть.",1,1,0,0,0,0,0,0,0,0,0,1,0
4175,МЭТТ,Потому что у тебя сопротивление урону от Каменной кожи.,1,1,0,0,0,0,0,0,0,0,0,1,0
4176,МАРИША,"Шесть, четыре и шесть?",1,0,0,0,1,0,0,0,0,0,0,1,0
4177,МЭТТ,Да.,1,1,0,0,0,0,0,0,0,0,0,1,0
4178,МЭТТ,"Но сделай спасбросок телосложения, потому что яд из клыков наги начинает проникать в твою кровь.",1,1,0,0,0,0,0,0,0,0,0,1,0
4179,МАРИША,Надо было брать сопротивление яду.,1,0,0,0,1,0,0,0,0,0,0,1,0
4180,МАРИША,Он меня отговорил.,1,0,0,0,1,0,0,0,0,0,0,1,0
4181,ТАЛЕСИН,"Да, я её отговорил.",1,0,0,1,0,0,0,0,0,0,0,1,0
4182,МАРИША,Что у меня ...,1,0,0,0,1,0,0,0,0,0,0,1,0
4183,МАРИША,телосложение?,1,0,0,0,1,0,0,0,0,0,0,1,0
4184,МЭТТ,"Да, спасбросок телосложения.",1,1,0,0,0,0,0,0,0,0,0,1,0
4185,МАРИША,Чёрт!,1,0,0,0,1,0,0,0,0,0,0,1,0
4186,МЭТТ,Критическая единица?,1,1,0,0,0,0,0,0,0,0,0,1,0
4187,МЭТТ,Кричтическая единица на спасбросок телосложения.,1,1,0,0,0,0,0,0,0,0,0,1,0
4188,ЛОРА,О нет!,1,0,0,0,0,0,1,0,0,0,0,1,0
4189,МАРИША,Неудачный день.,1,0,0,0,1,0,0,0,0,0,0,1,0
4190,МЭТТ,"Ты чувствуешь, как по телу разливается жжение, и сгибаешься пополам от боли.",1,1,0,0,0,0,0,0,0,0,0,1,0
4191,СЭМ,Килет умрёт в первой же серии.,1,0,0,0,0,0,0,0,1,0,0,1,0
4192,МЭТТ,Ты получаешь 31 единицу урона ядом.,1,1,0,0,0,0,0,0,0,0,0,1,0
4193,МАРИША,"31 вдобавок к шести, четырём и шести?",1,0,0,0,1,0,0,0,0,0,0,1,0
4194,МЭТТ,Ага.,1,1,0,0,0,0,0,0,0,0,0,1,0
4195,ТРЭВИС,Ты в порядке?,1,0,1,0,0,0,0,0,0,0,0,1,0
4196,МЭТТ,"Урон от яда не делится на два, потому что это не физическая атака по твоему телу.",1,1,0,0,0,0,0,0,0,0,0,1,0
4197,ЛОРА,Килет без сознания?,1,0,0,0,0,0,1,0,0,0,0,1,0
4198,СЭМ,"Нет, она в порядке.",1,0,0,0,0,0,0,0,1,0,0,1,0
4199,МЭТТ,"Тибериус, ты получаешь 13 единиц урона, минус половина из-за Каменной кожи, так что всего ты получаешь семь.",1,1,0,0,0,0,0,0,0,0,0,1,0
4200,МЭТТ,И сделай спасбросок телосложения.,1,1,0,0,0,0,0,0,0,0,0,1,0
4201,МЭТТ,Что у тебя?,1,1,0,0,0,0,0,0,0,0,0,1,0
4202,ОРИОН,16.,1,0,0,0,0,1,0,0,0,0,0,1,0
4203,МЭТТ,"16, твой организм успешно сопротивляется действию яда.",1,1,0,0,0,0,0,0,0,0,0,1,0
4204,МЭТТ,"Ты чувствуешь покалывание, напряжение мышц, но затем твоё тело драконорождённого просто перестаёт ощущать действие яда.",2,1,0,0,0,0,0,0,0,0,0,0,1
4205,ОРИОН,Я могу повернуться к нему и дохнуть огнём из ноздрей?,1,0,0,0,0,1,0,0,0,0,0,1,0
4206,МЭТТ,Конечно.,1,1,0,0,0,0,0,0,0,0,0,1,0
4207,ОРИОН,Это я и сделаю.,1,0,0,0,0,1,0,0,0,0,0,1,0
4208,МЭТТ,Как настоящий драконорождённый.,1,1,0,0,0,0,0,0,0,0,0,1,0
4209,МЭТТ,И мы переходим к Ваксу.,1,1,0,0,0,0,0,0,0,0,0,1,0
4210,ЛИАМ,"Так, я отбегу назад.",1,0,0,0,0,0,0,1,0,0,0,1,0
